﻿url,time,text,posttime,crawled_time,attachment_link,attachment_img,attachment_img_alt,attachment_title,attachment_brief
"https://www.facebook.com/ntpd.gov.tw/posts/2472281476197788","1569642412","第九屆「金勤獎」頒獎 
市長豎起大拇指說讚！

 看看這些台上的領獎人，他們都是各單位協助維護新北市治安的菁英！有的早已退休，甚至當上阿公阿嬤了，卻仍舊捨棄他們的享樂生活、與我們警鴿一同為這個社會的治安打拼！

 🔴我們特別創設的「金勤獎」在今年邁入第九屆，為的就是表揚這些默默付出的義勇警察～

 新北市長侯友宜與警察局長陳檡文及義警大隊大隊長鄭誼宏在昨晚共同頒發這個「至高榮譽」的獎項，受獎的121位代表及家眷，都備感尊榮!

 ✅「金勤獎」涵義代表著「真情」、「真勤勉」，藉由「金勤獎」表揚義警楷模，凝聚義警協助維護社會治安的共識，發揮「民力無窮」的價值。

 此次121位受獎義警楷模，是從全市3,851位義警中遴選脫穎而出，都是義警中的模範人員，涵蓋各分局最優秀的義警。

 市長侯友宜在致詞中特別感謝義警辛勞的付出，正因為有了這些義警默默辛苦的協勤，新北市治安才能大幅躍進，期勉在場的義警夥伴為打造新北市成為「宜居城市」持續努力。

 #謝謝12位屆齡退休及7位服務滿40年以上資深義警人員的付出

 #辛苦您們了","1569642412","1578287850","/ntpd.gov.tw/photos/pcb.2472281476197788/2472267222865880/?type=3&__tn__=HH-R&eid=ARDkMBEm8igPQIXGLH_XTK73nWskgp-0BqOJ1J1NTjtfk-jDr2N6eJNR9V-yCb1bAvcDEta2yt2AdehI&__xts__%5B0%5D=68.ARBUP9y9yLvpa-TL8_eXOTN6RCTll8p9k9Ul9uuAb6K2GwoYRxmoqeZZuMnY4F2kbg9UodM1b0lQFk_scokgTM1osCVCv01GnfoUvICPYnknu29-MYvbpdMYp4tGE8AXdTIF6Pi3XZudB1Xsc5zMPckjSFTyAUFTiD68kF5msqOfsrjpsYLB-Pl9t4u2peJItTGzc-9aNRAelwZRqXJTeYs9LaJcntL9lKZFyo51nGrSCybomD-WQKkVbgQtLqqSpjWculh6Hn4Dv-Skgvi6ivyOp825nwKg3lq36OW09LMe9ZDmJfcINb8bILwVRfIZLuq7Q-d0fCdtQfHPJK075dy0Lw","https://scontent.fbom16-1.fna.fbcdn.net/v/t1.0-0/p480x480/71475866_2472267226199213_4378926119861092352_o.jpg?_nc_cat=110&_nc_ohc=Qy01WxNqrcUAQkYgFtKlWiVN-e6aSw1SlImzynsIRP76YhE0y5249x4Pw&_nc_ht=scontent.fbom16-1.fna&oh=2a30b276b63c7c0205e2b7a05bfb7d8e&oe=5E97C0AC","undefined","",""
"https://www.facebook.com/ntpd.gov.tw/posts/2425640240861912","1567432706","［想不起回家的路，還有我們在］

 清晨微光的魚肚白剛亮，
許多習慣晨運的老人總是在此時動身出發⋯

 而新店碧潭派出所的巡邏員警正接獲熱心民眾報案，我們火速趕往現場查看，果然望見一名坐在石階上的老翁呆望，上前詢問，原來真是遺忘了回家的路⋯

 翻找口袋，
我們最終是協助聯絡上了家人。
讓體力不濟的老人回家休養。

 #感謝新北市民愛心不斷片
#發光發熱新北警好讚","1567432706","1578287851","/ntpd.gov.tw/photos/a.594475900645031/2425637157528887/?type=3&eid=ARBO_jbXP29p61Edd2veC_2OrjRrxTm0rL2fAGTCtdNQHA6TheVXnLtxs4rW7d_W5cOaedGE24YHPAXC&__xts__%5B0%5D=68.ARBcc9xwPcsmlQEQ-y0ryXw9GQ3QM9c0qi9ky684YZMd4CN1mSS2AqzUa75XzAI9LSQKFw4DrjI64HAAT3XWr89LeMuNkzu5FXuMOHHYOE0Syz158Mw0xEZJnGPQY7Awbp3OpBE-AmhKTvEKUnjp-fUypWFhBpbuFC-JkhJoopLsnaygVC4TZ03oZqlyvq62tSU_twq5JSKmKZFqRTqGdjV-y48SSc9Ja_PVHYMiSOLdoCftXCMRjWcWrKEhsF1BngyI1g-6ZTtq0fk-Yuk--4EG6gi1x_nCZv6EZBERHETxstF6pWpvrVHuOjvvW866vOqYq-XnqyzgP9GsKbyBqPELbg&__tn__=EEHH-R","https://scontent.forf1-2.fna.fbcdn.net/v/t1.0-0/p526x296/69719300_2425637164195553_788997045737226240_o.jpg?_nc_cat=100&_nc_ohc=QnMfNxG5QpMAQnqcjKYWkHh4R-fpS2tB9qMFRewypVvymb_g646SMna0g&_nc_ht=scontent.forf1-2.fna&oh=cd70b0a0a2c8e860c467568c0831205a&oe=5EAA59AA","undefined","",""
"https://www.facebook.com/ntpd.gov.tw/posts/2432032056889397","1567753190","#危險感知
#不得不知
#趕快看直播!","1567753190","1578287854","/watch/?ref=external&v=2951599244855883&__xts__%5B0%5D=68.ARCUMwdE6YUSMFNvKzbn-g3qkYEBTljv5_h1zqD2MbAspxqd-asMVFKF_E1aAVsORNgaqTAtFWc7PGBCesP8UH5g2e1tTXp-C69asYVcEceUFUKyN9YNwwdZ78LjUdjqRpW34pP5Lta2RSvz9ELtOQPXyaVxPNZCI71IJCKea4EbUHkbnTaDiAE9ElNuteVkESFBUkmpfkdwpxyX0O9NKg26Z3lXeB-9NCB2HfrhKVdCL4bCIUGbmVSZkFuJmSfoh-qzGa2OVDqMIKAYGW2Eofjzn2GbTB-7CqPrNmB84zXB6L3SmY3kUzeVDqRVZsLp3uBYdBc69NgpsbdKTjQKwDEzUidrdwt6n9FxOBIb1_IhGfWLEl3qC0wrgQIWGtZRxtM2QRP15rayuEqVjzWwaybKrWMt28swswWKK6YUq7Ie3u40QWMeg_mjSW7XX7SNsaVnxFXsiAL2Htiwy9B12hRtNxfOA7hMQ187erXZaDb-sXe18nVM68okZ9gf1zv7Gcn3&__tn__=kFFHHH-R","https://scontent-hkg3-1.xx.fbcdn.net/v/t15.5256-10/69235681_2951623881520086_3863099250531368960_n.jpg?_nc_cat=101&_nc_oc=AQnO2P4M6wAVlShniqhsMivXODDdEfeVVUXDSuNFEEwWwysPAuT9hLps4JAtv_fG_5A&_nc_ht=scontent-hkg3-1.xx&oh=8b3303ad758a1f3f0e4437f9db26b367&oe=5E65D2CC","undefined","侯Sir給你罩之交通安全宣導","Posted by 侯友宜"
"https://www.facebook.com/ntpd.gov.tw/posts/2451381531621116","1568682002","","[Error]: TypeError: Cannot read property 'attribs' of undefined","1578287845","undefined","undefined","undefined","undefined","undefined"
"https://www.facebook.com/ntpd.gov.tw/posts/2468994696526466","1569497202","你是忘記不能酒駕？還是不怕警察攔下？

 我知道麻油雞很濃很香很純～

 但為了行車安全，建議你酒後還是搭乘大眾交通工具或找人代駕，寧可掏錢搭車，也不要冒險開車，包你安全返家。

 酒駕新制今年7月上路，但酒駕案例仍是一再的發生，每每看見新聞出來，又是一個家庭的破碎⋯我們都不希望自己的親朋好友成為車下冤魂⋯

 再次提醒：吐氣酒精濃度超過0.15mg/l、血液酒精濃度高過0.03%，還騎車、開車上路，就是違規酒駕！！！

 🍷酒後找代駕，安全的回家。

 #標註你愛吃羊肉爐或薑母鴨的朋友。","1569497202","1578287841","/ntpd.gov.tw/photos/a.594475900645031/2468994456526490/?type=3&eid=ARA0TOmD1c4-GezpEfX6RTPQG8rR9icwLvPPKmggk4i_juPwuS0F8BIx7j1BPzmhOA9mY7ZvYPiXiqEw&__xts__%5B0%5D=68.ARAYUGXHm70hcvIFrkn8bigndq9IvxqglW1wvJfqz50aZhH88Tls7XzhXj0RNHdenap7tdm5Mzlu_BmTM5-ZIt51sDcGVrRZ3iIezvju3BS4Ija5znBEExyvv7fXON25_nF7eWFN0Is809NotjpWrquoP6xvciCXfxq4n9q8sXB8IdSWBmPwrfBS0iI3IHR4As4T3lB5e7DcXl7hrZ3ovchhB4CQ_Kg3BGx4NFN02pPOkDbhWiT_zbjd9_-Z5wp_9JXFloHGVdkIhaAHlNKGWTv0BxVbzUlKHoVP-onM4d1t6zRE44saxbFBxNmUnorgFf7NPOavhPkSEGt63375Xo_dCw&__tn__=EEHH-R","https://scontent-sin2-1.xx.fbcdn.net/v/t1.0-9/s720x720/71023380_2468994463193156_7452979632611000320_o.jpg?_nc_cat=111&_nc_ohc=gXHrY82fTB8AQmkfxhbq_WGZLNeEqFHc3x2yLrcwhenZYrUuQ37VI3xHQ&_nc_ht=scontent-sin2-1.xx&oh=7fd45d562a16004f4c7c4818cc319d97&oe=5EA3DB8D","undefined","",""
"https://www.facebook.com/ntpd.gov.tw/posts/2472362669523002","1569646450","歡迎義警朋友們下載自己領獎照片哦！","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"https://www.facebook.com/ntpd.gov.tw/posts/2358971060862164","1564130648","#新北警CSI偵探營
活動花絮影片來惹！
本活動至今已舉辦４年，
未來會持續努力下去，

 我們秉持
#科學辦案
#抽絲剝繭
的精神

 讓小朋友能認真思考，
找出問題的答案，

 我們深信不久後，
新北市會誕生新的神探警察！
#板橋李昌鈺
#蘆洲福爾摩斯

 #一起為新北治安打拼！

 https://www.facebook.com/ntpd.gov.tw/#","undefined","undefined","undefined","undefined","undefined","undefined","undefined"
"https://www.facebook.com/ntpd.gov.tw/posts/2442923959133540","1568286531","守護學童上下學乘車安全 新北警擴大稽查學幼童車

 
近日各級學校陸續開學，本局為維護學童乘車安全，從自8月30日至9月6日，會同教育局、及臺北區監理所、基隆監理站等單位組成聯合稽查小組，於幼兒園、國中小附近重要交通路口實施機動式聯合稽查勤務，稽查發現仍有部份學幼童車違規，包括未核備補習班車輛、變更座椅、車輛超載及幼童專用車行照逾期等。今(108)年1至8月已聯合共同實施67場，共攔檢286輛，取締28輛次違規。

 
為確保學童安全，本局自9月9日起針對全市222所國小下課接送時段、地點，擴大規劃學幼童車專案稽查勤務，針對安全門是否能正常開啟、車輛是否擅自變更座椅、超載、無照駕駛等行為，以保障學幼童的乘車安全，對於違法改裝的幼童交通車輛加強稽查取締，防止不合格車輛載送學童。截至11日新北警已稽查765輛次，舉發超載9件、無照駕駛1件，並通報9輛不合格車輛由監理單位及教育局接續辦理。本局也呼籲家長，重視接送孩子的車輛情況，共同為孩子安全把關，並提醒業者應落實自主管理，提升車輛安全性，新北警亦將持續進行學幼童車之臨檢與稽查，以確保學幼童乘車安全。","1568286531","1578287849","/ntpd.gov.tw/photos/pcb.2442923959133540/2442967765795826/?type=3&__tn__=HH-R&eid=ARBQ_ipTWfA4atmiRyaD6Ae4ia00AAMfOAmkyb_SIwVp57fwW62qFvcF5AYoFkmG8g0M6Xx7w3zC3rum&__xts__%5B0%5D=68.ARB_agVXxt-DyymgLGNAe1Po1wCFJKZ2KAuHLAWHrvflun5pXV01AtdDsyjFGeRH6R_m93qa3XrDZnwEBusMgpo9Y6SQhXqQb5jtRiQjAxYMVRrG9AjJs2arLBIZa6tDSWpKGZfoSs3YKWg3Eho9YNeeIJANYtdL_uDUa2uvjHzzO4PeJMsuoO2SczIpsm0-ntCLine70AotCzIP-xDXRRZ1sPE5MS1xmAf86_SN0zzjpxCioorBflWtJv1mtgEeykhmUyzehDkSRd1XmdOmF6iYpBiOm0BuIT0VNtQix-CS2gUnyqVU-UO_KBp4-vR0YT6O7JMJ-xCg_KPyBxBXzNNnbw","https://scontent-arn2-2.xx.fbcdn.net/v/t1.0-0/p526x296/70094221_2442967769129159_2920149252392878080_o.jpg?_nc_cat=105&_nc_ohc=gBxQe10EpbUAQmqelFphbiKboBPTNkjm9SuWfJI_F8whYjZUeleRgjSWg&_nc_ht=scontent-arn2-2.xx&oh=672dfe3884aa51f096f1c2411fac6a81&oe=5EAF863D","undefined","",""
"https://www.facebook.com/ntpd.gov.tw/posts/2418867064872563","1567091456","報告檢座，我要追車了，你要來嗎？
警匪追逐不是網路遊戲，無法重來。
新北市政府警察局局長陳檡文及所有兄弟無法接受！
《聯即》汐止警員殉職 傳警界盼「翻盤」聲押嫌犯 檢：不符要件
https://udn.com/news/story/7321/4017672","1567091456","1578287835","https://l.facebook.com/l.php?u=https%3A%2F%2Fudn.com%2Fnews%2Fstory%2F7321%2F4017672&h=AT05fas_gcX94jEhbTlCDJq6H1O-U50VwtiZDSrOMMYX7O2yc1QmMnwhor25ncx_s826hCfjg5jR21WuLKZzVyALAc6zW4tnc2kbaSi46KMkNOVLF21AcBwHCDrSMvXoUuLHMLT268IdHxEz4a4jCaux40-L_IyMolRTEm8OSQg9jiqjUGHzRFLdBrGoh01FHd_1s4MMcx0N1kRzXmfZmEbHXfRRIQ75LbC8V-qcNevIuPoEqXYBIxqBJFdl9BavEbdb2FgGXkvGdnBu-v-52bj3uqvkJUkDXAe8PP-9LbBP4hzKVEa-5sJmziC1c_e6Nj6sXM4aejip4D4y1UpbKQ_vDBID-pm3Ucb7dUz8uDZYG1RYEbLhPPyxYjrTTpQCSU-Ahgvb8dX-2738DsXpvUlL1StxaA5Q6yDiDn7VPmGGvbTu3bCFm1PaAsjs_igxUqOr5jez5dYRiqoJLQjKhIK3zTLe7dxcNHh4kxOJ6MEw9SwYjZ-CDJMJVYo6M_2eMUCmhsoZ_ePMUdmydLODqAC4y033sZ6XadUrwNlf7h-16iouNhbk4TSZb8Zk_POalprIQY5FwA4HymD1XcVoGIfLHI1hZ8yfbTXHWAX6VRkw79L9oPjURPjN9gk5198DqTBsHxKzZM_cxduW","https://external-maa2-2.xx.fbcdn.net/safe_image.php?d=AQCsMAMJ0p4Ph6Jr&w=540&h=282&url=https%3A%2F%2Fpgw.udn.com.tw%2Fgw%2Fphoto.php%3Fu%3Dhttps%3A%2F%2Fuc.udn.com.tw%2Fphoto%2F2019%2F08%2F29%2Frealtime%2F6752099.jpg%26s%3DY%26x%3D0%26y%3D224%26sw%3D1108%26sh%3D739%26exp%3D3600&cfs=1&upscale=1&fallback=news_d_placeholder_publisher&_nc_hash=AQCQ8r7wvYAcTOyw","Image may contain: one or more people and close-up","王姓男子不服新北市汐止警分局警員薛定岳攔查，造成薛員騎機車追捕時摔車，頭撞道路分隔島死亡。王男籌不出保釋金，檢方諭知限...","udn.com影╱汐止警員殉職 傳警界盼「翻盤」聲押嫌犯 檢：不符要件 | 聯合新聞網王姓男子不服新北市汐止警分局警員薛定岳攔查，造成薛員騎機車追捕時摔車，頭撞道路分隔島死亡。王男籌不出保釋金，檢方諭知限...王姓男子不服新北市汐止警分局警員薛定岳攔查，造成薛員騎機車追捕時摔車，頭撞道路分隔島死亡。王男籌不出保釋金，檢方諭知限..."
"https://www.facebook.com/ntpd.gov.tw/posts/2440825316010071","1568177529","新北警前進校園誓言要電爆學生啦！！！
#史無前例的電競對決
#警察VS國中學生

 今天新北警帶上最優秀的電競同仁，
挺進校園為的不是別的，
為的是和大觀國中學生用電競一較高下～
我們互相傷害也互相學習，

 除了觀摩大觀國中電競社團學生的優秀電競實力外，最重要的是把「不霸凌」「不飆車」「不吸毒」等犯罪預防宣導帶進校園～

 🎮孩子學習電競勝過走歪路
🎮加油喔！孩子們的電競青春","1568177529","1578287844","/ntpd.gov.tw/photos/pcb.2440825316010071/2440825136010089/?type=3&__tn__=HH-R&eid=ARCCndBpqYhCi6YUd6EwOOy70sTOUQAx4Z0cNdLBHq8G_qhUKdVYMlA4d9c4BjH-juP0JTjAjej2FJZZ&__xts__%5B0%5D=68.ARAyaa9G5qnv6i4o1xT8SPd9YyK_8JDMR1to1d4Y2jvq0G9tuc3BsTyUhcjGebek7T8ldX3w7YPqJT4JiocK8wirD6Wn4FmrQPkyTGkMax4j7JXdX55R9wzPFQZ2MdbhEMVsvXRybPLj-LqcZ6_IqWQC3lvjuYS8VLIG2Rjex0bQ0JQM1haCnRN_-gtHOHUWnipG6RGv4UrhWuFEjE9v01oQvxGSL26_QWPUiIHhcljidY6to14EwuIhnbnDwCu_hRkTlxCGo4Dj_8Xy4_FUBb3GIfVx1Md_ll5emaYY5Sg0lfOXD5XA4NDkyuwib04S2st1-v05mrwZm4eSn7bXJeHf3g","https://scontent.forf1-1.fna.fbcdn.net/v/t1.0-0/p296x100/70034926_2440825139343422_3732694259489308672_o.jpg?_nc_cat=109&_nc_ohc=q3f9ewPTG7oAQn8WMv-zOGUR1VUioxS3RgcKCqfoldEYYInSfcTj5mrsA&_nc_ht=scontent.forf1-1.fna&oh=072d8fcc33e1681d6a215931d386e699&oe=5E674856","undefined","",""
