url,posttime,text,crawled_time
"https://www.facebook.com/permalink.php?story_fbid=2363215437122722&id=563212453789705","1570013086","為什麼這個警察開槍要被靠北？","1570689480"
"https://www.facebook.com/permalink.php?story_fbid=2368730959904503&id=563212453789705","1570265930","","1570689479"
"https://www.facebook.com/permalink.php?story_fbid=2080019822108953&id=563212453789705&__tn__=-UC-R","1555657352","#988-6，張素菱分局長總評。

 得分非常的平均，大概算中規中矩吧。
表單網址：https://forms.gle/XhsVTs8AYL6GQDyu6","1570689477"
"https://www.facebook.com/permalink.php?story_fbid=1006912799419666&id=563212453789705","1477172498","#840（菜叫警察來囉～）

 今天看到了一個沒有人看過的神奇交辦單跟公文，沒人接過捏，靠北還真的找不到人擔屎，這是什麼新命令…
警察問菜價喔！！

 你看到警察出現在大賣場或是菜市場第一個反應是什麼？
靠！警察上班逛街買菜！還到處嚇老闆！拍起來上爆料我一定紅
居於協助立場卻自己去市場調查還要做成列管名冊，說好的補充性原則呢？

 「老闆，你賣太貴了喔，跟我回去做筆錄！」
「老闆，你貨太多了喔，我要扣起來調查喔！」

 這是三小劇情？

 全台灣一堆很大的果菜市場，長官你想排多少人去清查去列冊？
查訪時還要注意技巧避免擾民生枝，我記得在警察學校沒學怎麼抓菜蟲啊！

 抓毒蟲我可以現行犯逮捕，啊菜蟲是主管機關要認定，那我們去衝三小？到處懷疑老闆你賣太貴恐嚇他嗎？

 你去市場憑什麼看倉庫？你看到倉庫堆了多少算囤貨？你如何證明他意圖抬價？抬到多少算抬價？到底標準是什麼？
用了一堆表格給我們填，然後需要認定的主管機關是龜到哪裡了？

 颱風造成農產品數量降低是事實，但到底什麼程度是在資源有限的情況下惡意哄抬，警察自己悶著頭做，又把協助當作自己業務了…

 囤貨認定要移請專業主管機關認定，就算今天開了倉庫給你看好了，你報不報？
不報，主管機關自己查到這間是囤積那你有沒有瀆職？
報了，主管機關來不來查是他家的事，但這段期間貨怎麼移你管得著嗎？

 說的比唱的好聽，我們也知道警察是協查訪視啊，但現實上就是沒有意義而且可笑的動作，然後警察自以為可以獻殷勤的做的很開燻狂發交辦單，哪招？

 沒有對應措施跟資源，就不要騷屁股，好像大家很愛你沒你不行一樣，別的單位最愛看你衰小了好嗎？醒醒吧阿宅！","1570689477"
"https://www.facebook.com/permalink.php?story_fbid=2361164343994498&id=563212453789705","1569913753","真的「好舒服」","1570689482"
"https://www.facebook.com/permalink.php?story_fbid=973611189416494&id=563212453789705&__tn__=-R","1473556722","#826 政令宣導篇 -秋節監察

 做事要有效率，做重點。
由最近的新聞報導可明顯得知，風紀問題的重點觀察是誰啊！
在這邊善意提醒各位承辦人，重點區域，務必去張貼。
.
如果這些你們腦筋還轉不過來的老屁股們，還停在舊時代觀念，那以後都不要談什麼警察尊嚴。缺錢就去跪在火車站前跟人家討就好，不要拿我們的警察尊嚴去外面賣。無恥！
.
管考責任制呢？靖紀小組只敢抓老鼠不敢打老虎喔！

 秋節監察？勤教檢討的人被收押了，來督導的被約談，我看了呵呵笑。","1570689478"
"https://www.facebook.com/permalink.php?story_fbid=1600368240074116&id=563212453789705","1528853756","警察節來了，
很多人都說警察辛苦了，
卻沒有人想過，
怎麼不讓我們這麼辛苦⋯
如果可以，
我也不想這麼辛苦。","1570689480"
"https://www.facebook.com/permalink.php?story_fbid=1074686539308958&id=563212453789705","1482890641","#861用鬧鐘救交通就是新潮

 小編您好

 
新北市警局為確實掌握轄內交通狀況，交大擬定各交通分隊正或副主管要在每日7點、8點、9點，下午則是18點、19點、20點，每別都要傳訊在「國道新北交大line群組」回報。

 
個人覺得，各長官們為求表現，無不積極擬定各種創新作為，轄區交通狀況若有壅塞的狀況，自然有交大「新訂定的快速到位計劃」來因應跟回報，何故要再多一個回報機制？而且還是要像鬧鐘報時一樣7、8、9時。

 
我們正、副主管除了有固定的深夜勤在，更何況一個月最起碼有三次以上的勤務時段是0點到4點的，次次都要正副主管親自帶班，實在很難想像4、5點才休息的要怎麼可能在早上7、8、9點各來一次回報？

 我們也是血肉之軀，不是鐵打的機器。

 長官總要我們視民如傷，那什麼時候才能視同仁如傷呢⋯⋯

 ----------結語------------

 先撇開這個做法一點都不聰明之外，還非常的不符合人性。在警界，其實很多時候，我們只是多要一些合理的對待，基層員警是，主管或幹部也都是。

 況且，我們的思維如果還只是停留在靠著交通執法跟人員指揮不把交通工程給拉近來，就能解決交通問題，那永遠都是死路一條。","1570689480"
"https://www.facebook.com/permalink.php?story_fbid=1074686539308958&id=563212453789705&__tn__=-R","1482890641","#861用鬧鐘救交通就是新潮

 小編您好

 
新北市警局為確實掌握轄內交通狀況，交大擬定各交通分隊正或副主管要在每日7點、8點、9點，下午則是18點、19點、20點，每別都要傳訊在「國道新北交大line群組」回報。

 
個人覺得，各長官們為求表現，無不積極擬定各種創新作為，轄區交通狀況若有壅塞的狀況，自然有交大「新訂定的快速到位計劃」來因應跟回報，何故要再多一個回報機制？而且還是要像鬧鐘報時一樣7、8、9時。

 
我們正、副主管除了有固定的深夜勤在，更何況一個月最起碼有三次以上的勤務時段是0點到4點的，次次都要正副主管親自帶班，實在很難想像4、5點才休息的要怎麼可能在早上7、8、9點各來一次回報？

 我們也是血肉之軀，不是鐵打的機器。

 長官總要我們視民如傷，那什麼時候才能視同仁如傷呢⋯⋯

 ----------結語------------

 先撇開這個做法一點都不聰明之外，還非常的不符合人性。在警界，其實很多時候，我們只是多要一些合理的對待，基層員警是，主管或幹部也都是。

 況且，我們的思維如果還只是停留在靠著交通執法跟人員指揮不把交通工程給拉近來，就能解決交通問題，那永遠都是死路一條。","1570689480"
"https://www.facebook.com/permalink.php?story_fbid=1039656059478673&id=563212453789705","1480139509","幸福城市 傲慢與冷漠2.0 第三章其之一

 原來警察執法的尊嚴，需要掛上牌子。

 你以為只有警用機車要掛牌嗎?

 汽車那麼一大臺當然也要啊!!!

 強烈建議長官督勤，為了不讓民眾誤會有人在欺負警察，請掛「長官督勤中」

 能讓靠北警察連PO四篇

 愛與鐵血的幸福城市,真的很棒

 至此，淚流滿面，心寒不已。","1570689480"
"https://www.facebook.com/permalink.php?story_fbid=2080019822108953&id=563212453789705&__tn__=-R","1555657352","#988-6，張素菱分局長總評。

 得分非常的平均，大概算中規中矩吧。
表單網址：https://forms.gle/XhsVTs8AYL6GQDyu6","1570689481"
"https://www.facebook.com/permalink.php?story_fbid=953396184771328&id=563212453789705","1471272083","#靠字813，好想把投稿人公布出來QQ
────────────
終於初步安置好新宿舍的一切，我想要先謝謝原單位同仁們這幾天忙進忙出的協助。明明是假日，你們卻因為我的調動而無法好好休息，非常的過意不去也很感謝大家。

 
其實我知道這些整理工作理應是我自己該完成的事情，但無奈每次發布人事調動實在太倉促，一個人一個假日真的無法搞定。幾次調動下來，都讓同仁們在焦頭爛額準備交接資料的狀況下另外花心思幫忙收拾宿舍和辦公室，常常一個下午忙不完，同仁還要犧牲假日休息時間來整理，實在太辛苦了...

 
我個人是希望，未來像這種全國性的大調動，署裡可以提前幾天一個禮拜發佈，讓分局同仁和我們這些調動人員都有點時間準備，不要讓我們的調動變成分局同仁沉重的負擔。一點建議請鈞長參考，造成困擾請見諒！","1570689488"
"https://www.facebook.com/permalink.php?story_fbid=1945578422219761&id=563212453789705&__tn__=-R","1547863100","有人還不知道自己年假怎麼放的嗎？","1570689482"
"https://www.facebook.com/permalink.php?story_fbid=1916741018436835&id=563212453789705&__tn__=-R","1546273842","新年快樂！","1570689482"
"https://www.facebook.com/permalink.php?story_fbid=1387022301408712&id=563212453789705","1511409958","#909

 看著咱們中央官媒NPA新貼文，越來越鐵血化了，真是hen棒，一切都照劇本走呢！

 我們今天就是要慶祝全國版「唉與流血」首PO上線啦！你的決心就只是永無止境的績效檢討跟巧立名目的專案，還說的跟真的一樣。

 
從高雄流到全國，自High爽翻天，為了你的讚，公開各種偵查技巧，再佐以各種追車、流血、撞車、咆哮、混亂、黑龍轉桌的刺激畫面，這樣養胃口下去，以後要不要開個17直播台，直播攻堅啊？還開放票選從那個門進去勒！

 啊啊對了，官媒上面長官不能少，硬要給Lie神友情客串一下，看到這種不明覺厲的捧懶我就放心了，真的是警察，學不乖又愛表現，捧爆！
坐等大家流血一波囉～","1570689482"
"https://www.facebook.com/permalink.php?story_fbid=999986953445584&id=563212453789705","[Error]: TypeError: Cannot read property 'attribs' of undefined","","1570689482"
