url,posttime,text,crawled_time,attachment_link,attachment_img,attachment_img_alt,attachment_title,attachment_brief
"https://www.facebook.com/hellotransbiz/posts/2787112954641572","[Error]: TypeError: Cannot read property 'attribs' of undefined","",1579416481,undefined,undefined,undefined,undefined,undefined
"https://www.facebook.com/hellotransbiz/posts/2861349013884632","1572429655","你有沒有覺得在展場拉生意過呢？🤔
如果你家是製造商、貿易商，出席各大展覽找到好的客人就是一件非常重要的工作💵💵💵。
如何一招在國際展覽找到10倍以上的有效客戶呢？Let's Check it out! ❤

 =======================================

 小陳是一個工廠的二代，他都會跟著公司去展場推銷自家產品

 每年都是國外參加一到兩個展

 任何人走到攤位附近時，小陳就會邀他們聊聊，花點時間介紹

 但多數客人連傳單都不看就跑了，參加一次展覽找到一個好客人就是極限了

 如果老闆有到展場，就臉很臭在後面碎碎念說都是這些年輕人都沒有企圖心、不夠勤奮才會效益不佳。

 他超羨慕那些有名的攤位，連手都不用招，客人還是排隊找上門問他們怎麼合作。

 也不太會看到他們老闆來盯場，就算來也都是笑笑地看一下人潮就走了。

 小陳說他的夢想就是，公司參展時，有那種走路有風、萬人愛戴的爽感，讓客人主動找上門，可以輕鬆點，不用什麼事情都自己處理就可以一直賺錢。

 我問說：『小陳，你知道為什麼再怎麼努力參展，你還是很難找到客人嗎？』

 (小陳搖了搖頭)

 『住隔壁的阿北在市場賣的T-shirt跟五月天阿信賣的潮牌T-shirt. 你比較想買哪個？』

 「當然是阿信的潮T阿，有名也帥多了。」

 『那小陳你覺得你的企業形象跟其他競爭對手比，比較像哪個呢？』

 「可能有點像是中國感濃烈的伯伯吧(汗)，我們供貨比較厲害的品牌都像光鮮亮麗的年輕辣妹帥哥，又在當地已經賣得不錯了.......」

 (我喜歡客人那種新舊想法糾結的瞬間🤣🤣)

 ======================================

 回到結論：

 那要怎麼找到更多有效的客戶呢？

 很簡單，改變自己的形象為成為國外消費者喜愛的品牌

 好的品牌引導到更多的銷售，好的銷售成績帶來更多忠實的鐵粉

 最終在任何展場上，都像是粉絲見面會，大家都想來認識誰是這個熱銷品牌的擁有者

 現在的時間點，透過電商的發達，打造一個熱門國際品牌不再是一個夢

 下次我們再跟大家分享透過電商在幾年內竄紅的品牌~

 #10XGreatClients.
#BrandingMatter
#ShutUpAndTakeMyMoney
#當個有夢想的人",1579416481,"/hellotransbiz/photos/a.1078695535483331/2861347047218162/?type=3&eid=ARAD4Jrw95v8UHzkqISBsGWKFDqNV5Rd5-Ys25goWUUeAXBSt2O5dTvEfxML-yV8ena590xHXNeV91zv&__xts__%5B0%5D=68.ARCeSmoIuWSYvrqbm8eejozy4D2V50cYaMk6rqfAl8eAWJfZhpBDKLTfdHxut77sZ3jinE0TtwZdaBVfYQa8LHnsf4erMbFMQc9-FmfQB4Pz4i-6jjSi7HkHzk_pL5k2NQkpk16_MdWoSddk5oR47GvLTiUPF2OslXrkClT4KAXKcMyHtKuEqLB74nslaEywf0qewh-VWRHMavGlAWFCE9t2KP0_K__XdW-vo4ZtHKzyezg735pdNsX4z1m5tBdTyYeyZ0WJBzLtoiHUgdjvDLayznYT_yG1JaJt7B1Z9pzJWTtWMCTWS_yvyIPKAgWWC32WzwDJtccY1CGiMbv7sSyTGoGb&__tn__=EEHH-R","https://scontent.fhkg4-1.fna.fbcdn.net/v/t1.0-0/s640x640/73357289_2861347053884828_6326963297794916352_o.jpg?_nc_cat=102&_nc_ohc=K7uF0xq6ItMAX-rAwR-&_nc_ht=scontent.fhkg4-1.fna&_nc_tp=1002&oh=82bb60e082099f3601c59a47c8dfe25e&oe=5EA5FD59",undefined,"",""
"https://www.facebook.com/hellotransbiz/posts/2599131380106398",undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
"https://www.facebook.com/hellotransbiz/posts/2826959040656963","[Error]: TypeError: Cannot read property 'attribs' of undefined","",1579416481,undefined,undefined,undefined,undefined,undefined
"https://www.facebook.com/hellotransbiz/posts/2730938996925635","[Error]: TypeError: Cannot read property 'attribs' of undefined","",1579416481,undefined,undefined,undefined,undefined,undefined
"https://www.facebook.com/hellotransbiz/posts/2707665335919668","[Error]: TypeError: Cannot read property 'attribs' of undefined","",1579416481,undefined,undefined,undefined,undefined,undefined
"https://www.facebook.com/hellotransbiz/posts/2432425816776956",undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
"https://www.facebook.com/hellotransbiz/posts/2440387822647422",undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
"https://www.facebook.com/hellotransbiz/posts/2442884185731119",undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
"https://www.facebook.com/hellotransbiz/posts/2449094615110076",undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
