﻿url,posttime,text,crawled_time,url,attachment_link,attachment_img,attachment_img_alt,attachment_title,attachment_brief
"https://www.facebook.com/jingsi.org/posts/2428467507235300","1568165625","能原諒別人一分、讓一分，
就能得到十分的福，
所以說「心寬就是福」。
每個人都有缺點，
若不計較，則人人都可以是很好的人。
譬如有缺口的杯子，
除了那一角，其他杯口都還是圓的。

 ☀️靜思人文網 
http://www.jingsi.org/
☀️靜思網路書軒
http://store.jingsi.com
☀️靜思.淨斯facebook粉絲專頁
https://www.facebook.com/jingsi.org/
☀️靜思.淨斯 instagram 
https://www.instagram.com/jingsi_culture/
☀️靜思.淨斯Line 加入好友
line://ti/p/@czh1469y

 #證嚴法師#靜思精舍#慈濟#靜思人文#靜思淨斯#靜思書軒#靜思網路書軒","1569734219","","","","","",""
"https://www.facebook.com/jingsi.org/posts/2421187251296659","1567821145","","1569734219","","","","","",""
"https://www.facebook.com/jingsi.org/posts/2453472854734765","1569302331","【2020手帳．月曆】和您法相遇
筆如線，
牽繫著師徒間的慈愛與善行，
一點加一滴，
寫著是日常發生的人、事、物，
再回首，
是甘甜幸福，
輕安自在的心靈風光。

 靜思人文 虔誠發行

 ☀️靜思人文網 
http://www.jingsi.org/
☀️靜思網路書軒
http://store.jingsi.com
☀️靜思.淨斯facebook粉絲專頁
https://www.facebook.com/jingsi.org/
☀️靜思.淨斯 instagram 
https://www.instagram.com/jingsi_culture/
☀️靜思.淨斯Line 加入好友
line://ti/p/@czh1469y

 #證嚴法師 #靜思精舍 #慈濟 #靜思人文 #靜思淨斯 #靜思書軒 #靜思網路書軒","1569734220","","","","","",""
"https://www.facebook.com/jingsi.org/posts/2430849006997150","1568279880","點亮心燈，
照亮自己與他人，
讓人人智慧明亮，
心念善良圓滿。
——恭錄自 證嚴法師開示

 ☀️靜思人文網 
http://www.jingsi.org/
☀️靜思網路書軒
http://store.jingsi.com
☀️靜思.淨斯facebook粉絲專頁
https://www.facebook.com/jingsi.org/
☀️靜思.淨斯 instagram 
https://www.instagram.com/jingsi_culture/
☀️靜思.淨斯Line 加入好友
line://ti/p/@czh1469y

 #證嚴法師 #靜思精舍 #慈濟 #靜思人文 #靜思淨斯 #靜思書軒 #靜思網路書軒

 ❤️🧡祝福您中秋佳節愉快。闔家平安🧡❤️","1569734220","","","","","",""
"https://www.facebook.com/jingsi.org/posts/2319316834817035:0","1562808943","日日平安健康，
是有福的，
而且很幸福。
——恭錄自 證嚴法師開示

 ☀️靜思人文網 
http://www.jingsi.org/
☀️靜思網路書軒
http://store.jingsi.com
☀️靜思.淨斯facebook粉絲專頁
https://www.facebook.com/jingsi.org/
☀️靜思.淨斯 instagram 
https://www.instagram.com/jingsi_culture/
☀️靜思.淨斯Line 加入好友
line://ti/p/@czh1469y

 #證嚴法師 
#靜思精舍 
#慈濟 
#靜思人文 
#靜思淨斯 
#靜思書軒 
#靜思網路書軒","1569734220","","","","","",""
"https://www.facebook.com/jingsi.org/posts/2409923982422986","1567292024","","1569734220","","","","","",""
"https://www.facebook.com/jingsi.org/posts/2404844346264283","1567048082","","1569734220","","","","","",""
"https://www.facebook.com/jingsi.org/posts/2457285834353467","1569470195","1980 年代，臺灣經濟起飛，各產業蓬勃發展。
臺灣一躍而為「亞洲四小龍」之首，
然而人們追求物質享受，於是對立競爭、
道德低落，問題叢生。
那時期，證嚴上人常到西部講經，
獲得廣大護持與迴響。
.
1985 年元旦，上人首次於早課結束後，
對二眾弟子開示日常修行的綱要與佛法的運用，
開示時間雖短，
但字字句句都深深滋潤每位弟子的心田。
.
同年，《慈濟月刊》特別開闢「靜思晨語」專欄，
刊登法師開示內容，助益大眾修身養性，
一直持續至今，
內容包括：心中有愛、廣慈博濟、予樂拔苦、
人生大藏經、不流淚的蠟燭、知足最富、
寧靜最美、安定最樂、四心道場、
慧日破諸闇、精進除垢穢、
真空生妙有……等等。
.
這些篇章再經重新查證、修潤、編排、校勘後，
一一收錄於【靜思晨語】書系。
祈願上人法語廣被，
引導人人明白無明煩惱的危害，
從而學會引用上人法水洗滌心靈，
讓心中有法自度，進而廣行菩薩道，
成為人間菩薩行者。
.
🌿晨語竭無明
靜思網路書軒：https://is.gd/wn3pJJ
全球書軒門市：https://bit.ly/2IWJ1hi
.
#證嚴法師
#晨語竭無明
#靜思書軒
#靜思網路書軒
.
🌎靜心思考，透徹人間事，把握分秒發揮良能🌎","1569734220","","","","","",""
"https://www.facebook.com/jingsi.org/posts/2338317786250273","1563778050","","1569734220","","","","","",""
"https://www.facebook.com/jingsi.org/posts/2314409548641097","1562554382","民間許多人對於地藏菩薩，乃至《地藏經》，都會有一種誤解──怕招鬼。
其實，不管你念不念，身邊都有無數的鬼神存在的，只是他們不會輕易與你感應；甚至從佛陀在《阿含經》當中的說法，我們可以知道山河大地、衢道巷弄哪裡沒有鬼神居住？
專修《地藏經》的人，不僅有許多大鬼王、土地神會保護我們。甚至這些「好兄弟」中的老大爺、老大哥，還會要求、命令他們的小弟一起保護我們以及我們的住家呢！
讓我們一起來聽聽《地藏經》中的鬼王自己怎麼說的吧~

 佛讚鬼王 如是擁護
「或有男子女人，修毛髮善事，
乃至懸一旛一蓋，少香少華，供養佛像及菩薩像；
或轉讀尊經，燒香供養一句一偈。我等鬼王，敬禮是人，
如過去、現在、未來諸佛，敕諸小鬼，各有大力，及土地分，便令衛護。
不令惡事橫事、惡病橫病，乃至不如意事，近於此舍等處，何況入門？
佛讚鬼王：善哉！善哉！汝等及與閻羅，能如是擁護善男女等，
吾亦告梵王帝釋，令衛護汝。」

 
像慈濟的會員，每個月所出的力量雖然很少，但是會合起來，功德就很大。我聽到很多熱心人士，因為參加慈濟，有很多逢凶化吉的事，因為有善念，願意做善事，就有善神的保護。若有人肯修毛髮一般細微的善，同樣有功德。譬如用懸旛蓋莊嚴佛前，或是布施寺院，或是在家中用很少的
花或香來供養佛像，同樣有功德。
經文所說的「供養」，就是禮佛、拜菩薩像。甚至在廳堂的佛像前轉讀大乘經典，如《地藏經》、《法華經》、《阿彌陀經》，在佛前虔誠誦念、讀誦、燒香供養，或能以佛法一句一偈，好好受持，全都有功德。這些鬼神，若遇到做善事，拜佛、供佛、讀誦經典的人，不論善鬼、惡鬼，都會
非常恭敬作禮。
這些鬼王非常敬重做善事或拜佛用功的人，就如對過去、現在、未來的諸佛一樣。「敕」就是命令，鬼王當然有權命令小鬼，還有地基鬼神，用他們的力量，作方便來衛護這個家庭，保護做善事、拜佛、讀誦經典的眾生。
我們住所的地基神，就是這些鬼王所管轄的，鬼王命令他們：「你們既然主管這個地方，就要好好照護這些善人。不可讓壞的、不如意的事情，或沒辦法治療的病，靠近這個地方。」既然惡事橫病都不會靠近，何況入門呢？沒有惡鬼作弄，家庭自然平安，上下和睦，一切惡事、災難都不會入我們的家庭。
福是自己造的，做善事，自然有善神擁護，鬼王也會命令每一個地方的鬼神來保護。這就是惡毒鬼王稟白釋迦牟尼佛，說他所主管的閻浮提一切的鬼，一定盡量保護善人；假使眾生造惡，他就沒辦法了。鬼王也有慈心，希望眾生能平安，不受到種種災難！
佛聽到惡毒鬼王說這些話，很安心、很歡喜。娑婆世界這麼多的眾生單靠佛、菩薩的力來教化擁護，畢竟力量還是不夠，必須要散居在閻浮提所有的鬼神一起來幫忙保護，能這樣，佛就安心了。
鬼王發出擁護眾生的願，佛當然很歡喜，所以讚歎鬼王：「善哉！善哉！你們與閻羅天子能這麼熱心，有這分善念要來擁護世間的善男女。我也會跟梵王帝釋說，請他來衛護你們。」「汝等」表示這些鬼王與他的眷屬等一切的鬼。

 #地藏經 #證嚴法師 #靜思法藏 #慈濟 #靜思人文 #靜思書軒 #靜思網路書軒更多書籍相關資訊，請洽：https://is.gd/gOVLEh
全球書軒門市：https://is.gd/J2MX1c","1569734220","","","","","",""
"https://www.facebook.com/jingsi.org/posts/2404843716264346","1567048053","","1569734221","","","","","",""
"https://www.facebook.com/jingsi.org/posts/2445370665544984","1568941610","","1569734221","","","","","",""
"https://www.facebook.com/jingsi.org/posts/2279574688791250","1560818376","","1569734221","","","","","",""
"https://www.facebook.com/jingsi.org/posts/2426621697419881","1568077130","","1569734221","","","","","",""
"https://www.facebook.com/jingsi.org/posts/2330984523650266","1563402257","","1569734221","","","","","",""
"https://www.facebook.com/jingsi.org/posts/2415520191863365","1567558830","","1569734221","","","","","",""
"https://www.facebook.com/jingsi.org/posts/2454279771320740","1569338372","","1569734221","","","","","",""
"https://www.facebook.com/jingsi.org/posts/2381664815248903","1565940844","【善用時間 愈用愈多】

 一天有八萬六千四百秒，
每一秒都是無比的珍貴， 
它是生命的每一個過程，
讓我們一起「善用時間，愈用愈多」。

 2020手帳．月曆 靜思人文 虔誠發行

 ☀️靜思人文網 
http://www.jingsi.org/
☀️靜思網路書軒
http://store.jingsi.com
☀️靜思.淨斯facebook粉絲專頁
https://www.facebook.com/jingsi.org/
☀️靜思.淨斯 instagram 
https://www.instagram.com/jingsi_culture/
☀️靜思.淨斯Line 加入好友
line://ti/p/@czh1469y

 #證嚴法師#靜思精舍#慈濟#靜思人文#靜思淨斯#靜思書軒#靜思網路書軒","1569734221","","","","","",""
"https://www.facebook.com/jingsi.org/posts/2345088932239825","1564107386","我們大家走過，
步步都是我們的歷史，
慈濟人再多就是那麼整齊，
這就是美。
很真誠的心，
很善的行動，
會合起來是最美的團體，
那念心是真誠，
很真、很誠。
——恭錄自 證嚴法師開示

 ☀️靜思人文網 
http://www.jingsi.org/
☀️靜思網路書軒
http://store.jingsi.com
☀️靜思.淨斯facebook粉絲專頁
https://www.facebook.com/jingsi.org/
☀️靜思.淨斯 instagram 
https://www.instagram.com/jingsi_culture/
☀️靜思.淨斯Line 加入好友
line://ti/p/@czh1469y

 #證嚴法師#靜思精舍#慈濟#靜思人文#靜思淨斯#靜思書軒#靜思網路書軒","1569734221","","","","","",""
"https://www.facebook.com/jingsi.org/posts/2404846196264098","1567048167","","1569734222","","","","","",""
"https://www.facebook.com/jingsi.org/posts/2299083666840352","1561763865","","1569734222","","","","","",""
"https://www.facebook.com/jingsi.org/posts/2336834623065256","1563703613","","1569734222","","","","","",""
"https://www.facebook.com/jingsi.org/posts/2334897793258939","1563605480","","1569734222","","","","","",""
"https://www.facebook.com/jingsi.org/posts/2338058036276248","1563763788","","1569734222","","","","","",""
"https://www.facebook.com/jingsi.org/posts/2314207395327979","1562542776","","1569734222","","","","","",""
